,0,1,2,3
0,2020-01-16 19:32:14+00:00,MidlandTxPD,We are just over a week away from our next officer testing date. Mark your calendar for January 25th at 9 a.m. at the Midland Police Department. Wear your workout clothes and bring your drivers license. If you have any questions call Sgt. Jimmy Young at 432-685-7590.,
1,2020-01-09 19:18:25+00:00,MidlandTxPD,"MPD needs your help in finding this suspect. 18 yr. old, Dante Davis is wanted for Aggravated Kidnapping and Aggravated Robbery. If you have any information please call MPD at 432-685-7108 or Midland Crime Stoppers at 694-TIPS in reference to CN#200105004.",
2,2020-01-09 18:07:15+00:00,MidlandTxPD,S/O to @ATT for bringing some donuts this morning! They know us well .,
3,2019-12-31 14:15:10+00:00,MidlandTxPD,Thank you to the Hillander School 5th graders for taking the time to write us these great letters. #midlandproud,#midlandproud
4,2019-12-23 22:44:06+00:00,MidlandTxPD,Big thank you to the Complex Community Credit Union for donating these great tumblers for our officers!,
5,2019-12-07 22:34:24+00:00,MidlandTxPD,People like Juan are why we are so thankful to serve this community!,
6,2019-12-06 21:04:30+00:00,MidlandTxPD,Midland Police Department the best. It is. Apply now you can: https://www.midlandtexas.gov/471/Employment-Opportunities,
7,2019-11-05 22:40:20+00:00,MidlandTxPD,"We are saddened to announce that Abigail Arias, our 7-year-old honorary officer has passed away. Her bravery and compassion are an inspiration to us all. We ask that you continue to keep her family and the Freeport Police Department in your thoughts.",
8,2019-11-01 16:30:26+00:00,MidlandTxPD,Is it too early to decorate the station? Asking for a friend.,
9,2019-10-23 16:34:07+00:00,MidlandTxPD,Stay safe this Halloween with Nextdoor’s Treat Map https://nextdoor.com/city/post/127552409 via @Nextdoor,
10,2019-09-04 17:33:25+00:00,MidlandTxPD,UPDATE: Officer Zack Owens is en route to see a specialist in Alabama. The specialist will be evaluating his eye and we are hopeful that the specialist will be able to perform corrective surgeries. #WestTexasStrong,#WestTexasStrong
11,2019-09-03 21:06:12+00:00,MidlandTxPD,We want to say thank you to everyone in the Permian Basin for all the love and support we have received. Your kindness does not go unnoticed. #WestTexasStrong,#WestTexasStrong
12,2019-08-15 19:36:23+00:00,MidlandTxPD,MPD has contacted the Lubbock Police Department and the Texas Rangers and the social media post regarding a shooter coming to Walmart in Midland cannot be substantiated. There is no information to validate the report. We will continue to monitor such reports.,
13,2019-06-25 20:53:21+00:00,MidlandTxPD,UPDATE: Bomb squad searched the area and nothing suspicious was found. It has been declared an unfounded threat. The area is open to the public again.,
14,2019-06-25 20:52:30+00:00,MidlandTxPD,UPDATE: Bomb squad searched the area and nothing suspicious was found. It has been declared an unfounded threat. The area is open to the public again.,
15,2019-06-25 20:28:01+00:00,MidlandTxPD,"There was a bomb threat in the Scottsdale Square Shopping Center (Between Midland Dr. and Wadley Ave.) For the safety of our police officers and the community, please stay away from the area at this time.",
16,2019-05-14 21:55:31+00:00,MidlandTxPD,"Today, the Midland Police Department held a police week memorial ceremony. The MPD Honor Guard performed a flag fold and a gun salute for fallen MPD officers. Thank you to everyone who attended! #NationalPoliceWeek #MidlandPoliceDepartment #MyMidland #MidlandProud",#NationalPoliceWeek #MidlandPoliceDepartment #MyMidland #MidlandProud
17,2019-04-04 21:25:23+00:00,MidlandTxPD,"Join us in congratulating our newly promoted officers (pictured left to right) Lt. Angell, Sgt. Wilson and Sgt. Taylor! The MPD is incredibly proud to have these officers on our team! #MidlandPoliceDepartment #MidlandTx",#MidlandPoliceDepartment #MidlandTx
18,2019-03-21 18:16:13+00:00,MidlandTxPD,"We want to thank Fasken Elementary, Carver Center, James Bowie Fine Arts Academy, Greathouse Elementary, Whataburger and members of the community for donating over $7500 in gift cards to MPD officers. Thanks for your support! #MPD #MidlandPoliceDepartment #MidlandTxPD",#MPD #MidlandPoliceDepartment #MidlandTxPD
19,2019-03-15 20:57:28+00:00,MidlandTxPD,"After more than 23 years of service with the MPD, we are sad to say goodbye to Lt. Kyle Sullivan. We wish him the best of luck in his well-deserved retirement! #MPD #MidlandPoliceDepartment #MidlandTxPD",#MPD #MidlandPoliceDepartment #MidlandTxPD
20,2019-03-07 22:47:48+00:00,MidlandTxPD,The number of people that are expected at the funeral for Officer Nathan Heidelberg may make it difficult for everyone to be in attendance. We are providing the maps of the parking areas and processional from First Baptist Church to the final resting place for Officer Heidelberg.,
21,2019-03-07 21:31:57+00:00,MidlandTxPD,"A public viewing for Officer Nathan Heidelberg will be held at 10 am - 1 pm at First Baptist Church on Friday, March 8. Services held at the funeral home will be closed to the public.",
22,2019-03-06 21:29:23+00:00,MidlandTxPD,The procession for Ofc. Heidelberg is currently in Big Spring heading to Midland.,
23,2019-03-06 21:14:57+00:00,MidlandTxPD,Ofc. Heidelberg's procession is currently passing through Colorado City on its way back to Midland. The procession should arrive at the Martin/Midland County line around 330-4 PM.,
24,2019-03-06 21:11:43+00:00,MidlandTxPD,Ofc. Heidelberg is currently being escorted back to Midland and should arrive at the Martin/Midland County line around 330-4 PM. MPD will exit I-20 at Business 20 (exit 144) and take Loop 250 westbound to Big Spring Street. Turn South and arrive at Nalley-Pickle Funeral Home.,
25,2019-03-06 18:37:50+00:00,MidlandTxPD,"Officer Heidelberg's police cruiser will be displayed outside the police department for anyone wanting to send flowers or gifts to his family. The vehicle will be on display until Monday, March 11 at 8 am.",
26,2019-03-05 20:30:56+00:00,MidlandTxPD,,
27,2019-02-20 21:45:41+00:00,MidlandTxPD,"After 30 years of service with the MPD, we are sad to say goodbye to Sergeant Vance Oliver. We wish him the best of luck in his well-deserved retirement! #MPD #MidlandPoliceDepartment #MidlandTxPD",#MPD #MidlandPoliceDepartment #MidlandTxPD
28,2019-02-19 22:03:44+00:00,MidlandTxPD,"After more than 30 years of service with the MPD, Officer Ray Miller is retiring. Thanks for your dedication and hard work. We wish you the best of luck in your well-deserved retirement! #MPD #MidlandTx",#MPD #MidlandTx
29,2019-02-19 15:15:27+00:00,MidlandTxPD,Beware of scams during tax season https://nextdoor.com/city/post/103314726 via @Nextdoor,
30,2019-02-14 17:15:47+00:00,MidlandTxPD,Happy Valentine's Day from the Midland Police Department. #MPD #MidlandPoliceDepartment #MidlandTxPD #Support #TeenDatingViolenceAwarenessMonth,#MPD #MidlandPoliceDepartment #MidlandTxPD #Support #TeenDatingViolenceAwarenessMonth
31,2019-02-06 21:56:58+00:00,MidlandTxPD,PLEASE RETWEET ! #MPD #MidlandPoliceDepartment #MidlandTxPD,#MPD #MidlandPoliceDepartment #MidlandTxPD
32,2019-02-05 17:00:39+00:00,MidlandTxPD,"TXDOT will begin construction of a new 4 way stop at the intersection of N. Big Spring St and Mockingbird Ln. The stop signs will appear Wednesday Feb 6. and will be followed by a traffic signal. Expect delays, please be aware of your soundings and drive defensively at all times.",
33,2019-02-04 21:02:32+00:00,MidlandTxPD,#PleaseShare #MPD #MidlandPoliceDepartment #MidlandTxPD,#PleaseShare #MPD #MidlandPoliceDepartment #MidlandTxPD
34,2019-01-31 19:57:51+00:00,MidlandTxPD,We are very thankful to the family and friends who attended yesterday's promotion ceremony. Thank you! #FeelingtheLove #Congratulations #MPD #MidlandPoliceDepartment #MidlandTxPD,#FeelingtheLove #Congratulations #MPD #MidlandPoliceDepartment #MidlandTxPD
35,2019-01-30 22:41:58+00:00,MidlandTxPD,"Congratulations to the seven MPD officers who received a promotion today!: Deputy Chief McCright, Lt. Snow, Lt. Dehlinger, Sgt. Sauls, Deputy Chief Fain, Deputy Chief Hedrick, Lt. Lee. The Midland Police Department is proud of your hard work and dedication. #Congratulations #MPD",#Congratulations #MPD
36,2019-01-28 16:05:07+00:00,MidlandTxPD,"Officer Kerrigan Stopped by The Hillander School to talk to the kiddos about Stranger Danger, the kiddos had an amazing time! #MPD #MidlandPoliceDepartment #StrangerDanger",#MPD #MidlandPoliceDepartment #StrangerDanger
37,2019-01-25 17:22:20+00:00,MidlandTxPD,"While you shop, they window shop! #lockItOrLoseIt #MPD #MidlandPoliceDepartment",#lockItOrLoseIt #MPD #MidlandPoliceDepartment
38,2019-01-23 15:39:03+00:00,MidlandTxPD,Chief Herman had the opportunity to be part of the Senior Life Midland Martin Luther King event last Saturday. He had the opportunity to spend a great evening with amazing people sharing thoughts and experiences. #MPD #MidlandPoliceDepartment,#MPD #MidlandPoliceDepartment
